Latitude_y,Longitude_x,x_offset,y_offset,note_title,note_label,callout_x1,callout_y1,callout_x2,callout_y2,data_fontSize,data_class,data_rotate,data_spacing
8.56329593037589,-11.7927124667898,0,0,Sierra Leone,,0,0,0,0,,country,0,0
-4.66099093522365,55.4760327912438,0,0,Seychelles,,0,0,0,0,,country,0,0
44.2215031993201,20.7895833362733,0,0,Serbia,,0,0,0,0,,country,0,0
14.3662417312827,-14.4734923972823,0,0,Senegal,,0,0,0,0,,country,0,0
24.1224584072829,44.5368627114043,0,0,Saudi Arabia,,0,0,0,0,,country,0,0
0.443914449308524,6.72429657927255,0,0,São Tomé and Principe,,0,0,0,0,,country,0,0
43.9418674676613,12.4592233358359,0,0,San Marino,,0,0,0,0,,country,0,0
-13.7532434638074,-172.164850640267,0,0,Samoa,,0,0,0,0,,country,0,0
13.2247226899661,-61.2012969496937,0,0,St. Vin. and Gren.,,0,0,0,0,,country,0,0
13.8947948145343,-60.969699225277,0,0,Saint Lucia,,0,0,0,0,,country,0,0
17.2645995046674,-62.6875526495843,0,0,St. Kitts and Nevis,,0,0,0,0,,country,0,0
-1.99033831692518,29.9198851524163,0,0,Rwanda,,0,0,0,0,,country,0,0
61.962859093356,96.6205101247049,0,0,Russia,,0,0,0,0,,country,0,0
45.8524312742408,24.972930393288,0,0,Romania,,0,0,0,0,,country,0,0
25.3060118762669,51.1847963211614,0,0,Qatar,,0,0,0,0,,country,0,0
39.5955067144979,-8.50104361268308,0,0,Portugal,,0,0,0,0,,country,0,0
52.1275956441736,19.390128349323,0,0,Poland,,0,0,0,0,,country,0,0
11.7753677808742,122.883932529271,0,0,Philippines,,0,0,0,0,,country,0,0
-9.15280381329142,-74.382426850958,0,0,Peru,,0,0,0,0,,country,0,0
-23.2282391320271,-58.400137031999,0,5,Paraguay,,0,0,0,0,,country,0,0
-6.46416646082972,145.207447523551,0,0,Papua New Guinea,,0,0,0,0,,country,0,0
8.51750797491118,-80.1191515612474,0,0,Panama,,0,0,0,0,,country,0,0
7.28742783602716,134.40807965523,0,0,Palau,,0,0,0,0,,country,0,0
29.9497515031307,69.3395793747809,0,0,Pakistan,,0,0,0,0,,country,0,0
20.6051533257035,56.0916615482706,0,0,Oman,,0,0,0,0,,country,0,0
68.7501557205492,15.3483465622263,0,0,Norway,,0,0,0,0,,country,0,0
40.1535031092798,127.192479731944,0,0,North Korea,,0,0,0,0,,country,0,0
9.59411452232656,8.08943894770573,0,0,Nigeria,,0,0,0,0,,country,0,0
17.4191249295756,9.38545881538727,0,0,Niger,,0,0,0,0,,country,0,0
12.8470942896472,-85.0305296950586,0,0,Nicaragua,,0,0,0,0,,country,0,0
-41.8111355689543,171.484923466014,0,0,New Zealand,,0,0,0,0,,country,0,0
-19.0494570812529,-169.869946818617,0,0,Niue,,0,0,0,0,,country,0,0
-21.2192728815443,-159.787242185416,0,0,Cook Is.,,0,0,0,0,,country,0,0
52.1007899002476,5.28144793007441,0,0,Netherlands,,0,0,0,0,,country,0,0
12.5208803838402,-69.9826771125094,0,0,Aruba,,0,0,0,0,,country,0,0
12.1955167545577,-68.9711936879736,0,0,Curaçao,,0,0,0,0,,country,0,0
28.248913649588,83.915826400156,0,0,Nepal,,0,0,0,0,,country,0,0
-0.51912638952226,166.932568234127,0,0,Nauru,,0,0,0,0,,country,0,0
-22.1303256842151,17.2096356670219,0,0,Namibia,,0,0,0,0,,country,0,0
-17.2738164259247,35.5336754258895,0,0,Mozambique,,0,0,0,0,,country,0,0
29.8376295468792,-8.45615794797747,0,0,Morocco,,0,0,0,0,,country,0,0
24.2295673865055,-12.2198275485142,0,0,W. Sahara,,0,0,0,0,,country,0,0
42.7889025929079,19.2388393924741,0,0,Montenegro,,0,0,0,0,,country,0,0
46.8268154393944,103.052997648559,0,0,Mongolia,,0,0,0,0,,country,0,0
47.1949880441786,28.4567337241307,0,0,Moldova,,0,0,0,0,,country,0,0
43.7527462672009,7.40627676856242,0,0,Monaco,,0,0,0,0,,country,0,0
23.9475372406403,-102.523451691889,0,0,Mexico,,0,0,0,0,,country,0,0
-20.2776870433232,57.5712055060798,0,0,Mauritius,,0,0,0,0,,country,0,0
20.2573670559692,-10.3477981454891,0,0,Mauritania,,0,0,0,0,,country,0,0
35.9214963220544,14.4052331642552,0,0,Malta,,0,0,0,0,,country,0,0
17.3458158134836,-3.54269064850936,0,0,Mali,,0,0,0,0,,country,0,0
3.72870919988059,73.4571300419496,0,0,Maldives,,0,0,0,0,,country,0,0
3.78986845571309,109.697622842647,0,0,Malaysia,,0,0,0,0,,country,0,0
-13.2180808805933,34.289355987054,0,0,Malawi,,0,0,0,0,,country,0,0
-19.3718958676506,46.7047367428283,0,0,Madagascar,,0,0,0,0,,country,0,0
41.5953089336201,21.6821134607056,0,0,Macedonia,,0,0,0,0,,country,0,0
49.7672536068142,6.07182201066392,0,0,Luxembourg,,0,0,0,0,,country,0,0
55.3261098445256,23.8871935548324,0,0,Lithuania,,0,0,0,0,,country,0,0
47.1366583544737,9.53574311778692,0,0,Liechtenstein,,0,0,0,0,,country,0,0
27.0309449491385,18.0086616871671,0,0,Libya,,0,0,0,0,,country,0,0
6.4527849165742,-9.32207572689762,0,0,Liberia,,0,0,0,0,,country,0,0
-29.58003188326,28.2272313098288,0,0,Lesotho,,0,0,0,0,,country,0,0
33.9230663056785,35.880160714965,0,0,Lebanon,,0,0,0,0,,country,0,0
56.8508516268282,24.9123598331549,0,0,Latvia,,0,0,0,0,,country,0,0
18.5021743316028,103.737724120427,0,0,Laos,,0,0,0,0,,country,0,0
41.4622194345521,74.5416551328567,0,0,Kyrgyzstan,,0,0,0,0,,country,0,0
29.3343126156754,47.5870045888837,0,0,Kuwait,,0,0,0,0,,country,0,0
42.5707870667529,20.8724981138087,0,0,Kosovo,,0,0,0,0,,country,0,0
0.860015031658396,-45.6111051328626,0,0,Kiribati,,0,0,0,0,,country,0,0
0.599880215445471,37.7959397292676,0,0,Kenya,,0,0,0,0,,country,0,0
48.1568806660835,67.2914935687296,0,0,Kazakhstan,,0,0,0,0,,country,0,0
31.2457909120754,36.7713610401975,0,0,Jordan,,0,0,0,0,,country,0,0
37.5923013530156,138.030895576917,0,0,Japan,,0,0,0,0,,country,0,0
18.1569487765389,-77.3148259326597,0,0,Jamaica,,0,0,0,0,,country,0,0
42.7966284872871,12.0700125476898,0,0,Italy,,0,0,0,0,,country,0,0
31.4611010118467,35.0044469277193,0,0,Israel,,0,0,0,0,,country,0,0
31.9161389263999,35.1962870548885,0,0,Palestine,,0,0,0,0,,country,0,0
53.1754487039966,-8.13793568666852,0,0,Ireland,,0,0,0,0,,country,0,0
33.0397058231526,43.7435314887818,0,0,Iraq,,0,0,0,0,,country,0,0
32.5750328620757,54.2740701796094,0,0,Iran,,0,0,0,0,,country,0,0
-2.21505455238201,117.240113117841,0,0,Indonesia,,0,0,0,0,,country,0,0
22.8857819800289,79.6119760945121,0,0,India,,0,0,0,0,,country,0,0
64.9957538606732,-18.5739616708052,0,0,Iceland,,0,0,0,0,,country,0,0
47.1627750614469,19.3955911606714,0,0,Hungary,,0,0,0,0,,country,0,0
14.8268816519178,-86.615166096335,0,0,Honduras,,0,0,0,0,,country,0,0
18.935025634308,-72.6852750898533,0,0,Haiti,,0,0,0,0,,country,0,0
4.79378034012318,-58.9820245893054,0,0,Guyana,,0,0,0,0,,country,0,0
12.0474494814859,-14.9497244459172,0,0,Guinea-Bissau,,0,0,0,0,,country,0,0
10.4362159331311,-10.9406661160513,0,0,Guinea,,0,0,0,0,,country,0,0
15.6940366349636,-90.3648200857733,0,0,Guatemala,,0,0,0,0,,country,0,0
12.1172504394746,-61.6822018889197,0,0,Grenada,,0,0,0,0,,country,0,0
39.0746962306955,22.9555579369142,0,0,Greece,,0,0,0,0,,country,0,0
7.95345643541408,-1.21676565807291,0,0,Ghana,,0,0,0,0,,country,0,0
51.1069818074632,10.3857805079669,0,0,Germany,,0,0,0,0,,country,0,0
42.1685575536794,43.5078025200065,0,0,Georgia,,0,0,0,0,,country,0,0
13.4496524351937,-15.3960129463055,0,0,Gambia,,0,0,0,0,,country,0,0
-0.586600249550737,11.7886286968418,0,0,Gabon,,0,0,0,0,,country,0,0
42.1734401107241,-2.76172944518861,0,0,France,,0,0,0,0,,country,0,0
46.9191878928614,-56.3031977882145,0,0,St. Pierre and Miquelon,,0,0,0,0,,country,0,0
-13.8873703903372,-177.348348251406,0,0,Wallis and Futuna Is.,,0,0,0,0,,country,0,0
18.0888861094623,-63.0597285144449,0,0,St-Martin,,0,0,0,0,,country,0,0
17.898804511168,-62.8406777884201,0,0,St-Barthélemy,,0,0,0,0,,country,0,0
-14.7222740899053,-144.904943869346,0,0,Fr. Polynesia,,0,0,0,0,,country,0,0
-21.2999180580178,165.684923735378,0,0,New Caledonia,,0,0,0,0,,country,0,0
-49.2489548494439,69.2266675844791,0,0,Fr. S. Antarctic Lands,,0,0,0,0,,country,0,0
60.2148868755776,19.9532876760376,0,0,Åland,,0,0,0,0,,country,0,0
64.4988460348704,26.2746656041619,0,0,Finland,,0,0,0,0,,country,0,0
-17.4285803174516,165.451954317666,0,0,Fiji,,0,0,0,0,,country,0,0
8.62278679310023,39.6008009763224,0,0,Ethiopia,,0,0,0,0,,country,0,0
58.671929717321,25.542485365633,0,0,Estonia,,0,0,0,0,,country,0,0
15.3618661840117,38.846170112459,0,0,Eritrea,,0,0,0,0,,country,0,0
1.7055513546428,10.3413792388503,0,0,Eq. Guinea,,0,0,0,0,,country,0,0
13.739437438277,-88.8716446906212,0,0,El Salvador,,0,0,0,0,,country,0,0
26.4959331064002,29.8619009908347,0,0,Egypt,,0,0,0,0,,country,0,0
-1.42381612487739,-78.7520192249895,0,0,Ecuador,,0,0,0,0,,country,0,0
18.8943308233396,-70.5056889612129,0,0,Dominican Rep.,,0,0,0,0,,country,0,0
15.4394702028659,-61.3577259987166,0,0,Dominica,,0,0,0,0,,country,0,0
11.7487180558782,42.5606754026393,0,0,Djibouti,,0,0,0,0,,country,0,0
74.7105128864221,-41.3419112699935,0,0,Greenland,,0,0,0,0,,country,0,0
62.053854032146,-6.8809542342563,0,0,Faeroe Is.,,0,0,0,0,,country,0,0
55.9812529592908,10.028009919086,0,0,Denmark,,0,0,0,0,,country,0,0
49.7334123294874,15.3124016280994,0,0,Czechia,,0,0,0,0,,country,0,0
35.2627748561873,33.5684812973558,0,0,N. Cyprus,,0,0,0,0,,country,0,0
34.9166721120109,33.0060021957105,0,0,Cyprus,,0,0,0,0,,country,0,0
21.6228952793113,-79.0160538444629,0,0,Cuba,,0,0,0,0,,country,0,0
45.0804763057065,16.4041289939516,0,0,Croatia,,0,0,0,0,,country,0,0
7.6284262023542,-5.56921569979733,0,0,Côte d'Ivoire,,0,0,0,0,,country,0,0
9.97634463839699,-84.1920876775362,0,0,Costa Rica,,0,0,0,0,,country,0,0
-2.87746288969974,23.6439610660395,0,0,Dem. Rep. Congo,,0,0,0,0,,country,0,0
-0.837874631183661,15.2196576195159,0,0,Congo,,0,0,0,0,,country,0,0
-11.8778344355281,43.6825396847678,0,0,Comoros,,0,0,0,0,,country,0,0
3.91383430725032,-73.0811458240929,0,0,Colombia,,0,0,0,0,,country,0,0
36.5617653792527,103.819073145824,0,0,China,,0,0,0,0,,country,0,0
22.2231168835447,113.509321161965,0,0,Macao,,0,0,0,0,,country,0,0
22.3982773722984,114.113804541765,0,0,Hong Kong,,0,0,0,0,,country,0,0
-37.7307098930349,-71.3825621317792,0,0,Chile,,0,0,0,0,,country,50,0
15.3333375849825,18.6449251290913,0,0,Chad,,0,0,0,0,,country,0,0
6.56823297047814,20.4682683097521,0,0,Central African Rep.,,0,0,0,0,,country,0,0
15.9552332421415,-23.9598882025518,0,0,Cabo Verde,,0,0,0,0,,country,0,0
61.362063243694,-98.3077702819014,0,0,Canada,,0,0,0,0,,country,0,0
5.69109848985865,12.7396415575373,0,0,Cameroon,,0,0,0,0,,country,0,0
12.7200478566511,104.906943249431,0,0,Cambodia,,0,0,0,0,,country,0,0
21.1856659926903,96.488433210418,0,0,Myanmar,,0,0,0,0,,country,0,0
-3.35939665747007,29.8751215644644,0,0,Burundi,,0,0,0,0,,country,0,0
12.2695384574254,-1.75456600914436,0,0,Burkina Faso,,0,0,0,0,,country,0,0
42.7689031797158,25.2155290863233,0,0,Bulgaria,,0,0,0,0,,country,0,0
4.51968957502799,114.722030353813,0,0,Brunei,,0,0,0,0,,country,0,0
-10.7877770246052,-53.0978311266914,-50,0,Brazil,,0,0,0,0,26,country,0,20
-22.1840321328432,23.798533677294,0,0,Botswana,,0,0,0,0,,country,0,0
44.1745012472211,17.7687673323019,0,0,Bosnia and Herz.,,0,0,0,0,,country,0,0
-16.7081478725017,-64.685386451465,0,0,Bolivia,,0,0,0,0,,country,0,0
27.4110658857804,90.4018815525414,0,0,Bhutan,,0,0,0,0,,country,0,0
9.6417597022545,2.32785254448766,0,0,Benin,,0,0,0,0,,country,0,0
17.2002750901543,-88.7101048564282,0,0,Belize,,0,0,0,0,,country,0,0
50.6395896350855,4.63873575677642,0,0,Belgium,,0,0,0,0,,country,0,0
53.5313137685053,28.0320930702574,0,0,Belarus,,0,0,0,0,,country,0,0
13.1814542822248,-59.5597970021157,0,0,Barbados,,0,0,0,0,,country,0,0
23.8673115800337,90.2381274322828,0,0,Bangladesh,,0,0,0,0,,country,0,0
26.0420513477029,50.5419693231534,0,0,Bahrain,,0,0,0,0,,country,0,0
24.2903670222698,-76.6284303801639,0,0,Bahamas,,0,0,0,0,,country,0,0
40.2882723471047,47.5459987891545,0,0,Azerbaijan,,0,0,0,0,,country,0,0
47.585494392036,14.1264760996378,0,0,Austria,,0,0,0,0,,country,0,0
-25.7328870417306,134.491000082134,0,0,Australia,,0,0,0,0,,country,0,0
-10.6478514973436,104.851897951828,0,0,Indian Ocean Ter.,,0,0,0,0,,country,0,0
-53.0872465617931,73.5205171004493,0,0,Heard I. and McDonald Is.,,0,0,0,0,,country,0,0
-29.0514609043833,167.949216782131,0,0,Norfolk Island,,0,0,0,0,,country,0,0
-12.429931640625,123.583837890625,0,0,Ashmore and Cartier Is.,,0,0,0,0,,country,0,0
40.2895256918901,44.9299327563557,0,0,Armenia,,0,0,0,0,,country,0,0
-35.3813487952628,-65.179806925003,0,0,Argentina,,0,0,0,0,,country,0,0
17.2774995986249,-61.7946934270455,0,0,Antigua and Barb.,,0,0,0,0,,country,0,0
-12.2933605437937,17.5373676815488,0,0,Angola,,0,0,0,0,,country,0,0
42.5422910218718,1.56054377917923,0,0,Andorra,,0,0,0,0,,country,0,0
28.1589384944876,2.61732300919783,0,0,Algeria,,0,0,0,0,,country,0,0
41.1424498947452,20.0498339610888,0,0,Albania,,0,0,0,0,,country,0,0
33.8352307278467,66.0047336557856,0,0,Afghanistan,,0,0,0,0,,country,0,0
35.3923632479285,77.180118651977,0,0,Siachen Glacier,,0,0,0,0,,country,0,0
-80.5085791310947,19.9210895121952,44,-95,Antarctica,,0,0,0,0,26,country,0,15
18.0508172793329,-63.0571336269789,0,0,Sint Maarten,,0,0,0,0,,country,0,0
